PeriodFrom,PeriodTo,CarbonIntensity,CarbonIntensityRolling,Asset_load,New_asset_load,New_asset_load_rolling
2024-06-09 13:00:00,2024-06-09 13:30:00,122,129.88,1,1,1.04
2024-06-09 13:30:00,2024-06-09 14:00:00,132,130.55,1,1,1.04
2024-06-09 14:00:00,2024-06-09 14:30:00,154,131.43,1,1,1.04
2024-06-09 14:30:00,2024-06-09 15:00:00,175,132.45,1,1,1.04
2024-06-09 15:00:00,2024-06-09 15:30:00,212,133.86,1,1,1.04
2024-06-09 15:30:00,2024-06-09 16:00:00,235,135.47,1,1,1.04
2024-06-09 16:00:00,2024-06-09 16:30:00,262,137.33,1,1,1.04
2024-06-09 16:30:00,2024-06-09 17:00:00,269,139.16,1,0,1.04
2024-06-09 17:00:00,2024-06-09 17:30:00,270,140.72,1,1,1.04
2024-06-09 17:30:00,2024-06-09 18:00:00,281,142.19,1,1,1.04
2024-06-09 18:00:00,2024-06-09 18:30:00,288,143.46,1,1,1.04
2024-06-09 18:30:00,2024-06-09 19:00:00,288,144.47,1,1,1.04
2024-06-09 19:00:00,2024-06-09 19:30:00,295,145.35,1,1,1.04
2024-06-09 19:30:00,2024-06-09 20:00:00,288,145.95,1,1,1.04
2024-06-09 20:00:00,2024-06-09 20:30:00,273,146.32,1,1,1.04
2024-06-09 20:30:00,2024-06-09 21:00:00,237,146.31,1,1,1.04
2024-06-09 21:00:00,2024-06-09 21:30:00,223,146.14,1,1,1.04
2024-06-09 21:30:00,2024-06-09 22:00:00,200,145.67,1,0,1.04
2024-06-09 22:00:00,2024-06-09 22:30:00,188,145.06,1,1,1.04
2024-06-09 22:30:00,2024-06-09 23:00:00,186,144.51,1,1,1.04
2024-06-09 23:00:00,2024-06-09 23:30:00,179,144.04,1,1,1.04
2024-06-09 23:30:00,2024-06-10 00:00:00,175,143.9,1,1,1.04
2024-06-10 00:00:00,2024-06-10 00:30:00,179,144.16,1,1,1.04
2024-06-10 00:30:00,2024-06-10 01:00:00,175,144.35,1,1,1.04
2024-06-10 01:00:00,2024-06-10 01:30:00,175,144.4,1,1,1.04
2024-06-10 01:30:00,2024-06-10 02:00:00,175,144.46,1,1,1.04
2024-06-10 02:00:00,2024-06-10 02:30:00,168,144.46,1,1,1.04
2024-06-10 02:30:00,2024-06-10 03:00:00,163,144.42,1,0,1.04
2024-06-10 03:00:00,2024-06-10 03:30:00,163,144.46,1,1,1.04
2024-06-10 03:30:00,2024-06-10 04:00:00,156,144.37,1,1,1.04
2024-06-10 04:00:00,2024-06-10 04:30:00,155,144.18,1,1,1.04
2024-06-10 04:30:00,2024-06-10 05:00:00,153,144.08,1,1,1.04
2024-06-10 05:00:00,2024-06-10 05:30:00,144,143.86,1,1,1.04
2024-06-10 05:30:00,2024-06-10 06:00:00,129,144.43,1,1,1.04
2024-06-10 06:00:00,2024-06-10 06:30:00,125,145.38,1,1,1.04
2024-06-10 06:30:00,2024-06-10 07:00:00,119,145.2,1,1,1.04
2024-06-10 07:00:00,2024-06-10 07:30:00,113,144.92,1,1,1.04
2024-06-10 07:30:00,2024-06-10 08:00:00,105,144.49,1,0,1.04
2024-06-10 08:00:00,2024-06-10 08:30:00,95,144.07,1,1,1.04
2024-06-10 08:30:00,2024-06-10 09:00:00,77,143.59,1,1,1.04
2024-06-10 09:00:00,2024-06-10 09:30:00,64,142.89,1,1,1.04
2024-06-10 09:30:00,2024-06-10 10:00:00,63,142.16,1,1,1.04
2024-06-10 10:00:00,2024-06-10 10:30:00,59,141.41,1,1,1.04
2024-06-10 10:30:00,2024-06-10 11:00:00,60,140.73,1,1,1.04
2024-06-10 11:00:00,2024-06-10 11:30:00,55,140.05,1,1,1.04
2024-06-10 11:30:00,2024-06-10 12:00:00,59,139.43,1,1,1.04
2024-06-10 12:00:00,2024-06-10 12:30:00,56,138.8,1,1,1.04
2024-06-10 12:30:00,2024-06-10 13:00:00,58,138.27,1,0,1.04
2024-06-10 13:00:00,2024-06-10 13:30:00,59,137.84,1,1,1.04
2024-06-10 13:30:00,2024-06-10 14:00:00,58,137.53,1,1,1.04
2024-06-10 14:00:00,2024-06-10 14:30:00,67,137.37,1,1,1.04
2024-06-10 14:30:00,2024-06-10 15:00:00,65,137.19,1,1,1.04
2024-06-10 15:00:00,2024-06-10 15:30:00,64,136.98,1,1,1.04
2024-06-10 15:30:00,2024-06-10 16:00:00,79,136.84,1,1,1.04
2024-06-10 16:00:00,2024-06-10 16:30:00,88,136.79,1,1,1.04
2024-06-10 16:30:00,2024-06-10 17:00:00,96,136.81,1,1,1.04
2024-06-10 17:00:00,2024-06-10 17:30:00,107,136.8,1,1,1.04
2024-06-10 17:30:00,2024-06-10 18:00:00,120,136.82,1,0,1.04
2024-06-10 18:00:00,2024-06-10 18:30:00,129,136.64,1,1,1.04
2024-06-10 18:30:00,2024-06-10 19:00:00,124,136.33,1,1,1.04
2024-06-10 19:00:00,2024-06-10 19:30:00,131,136.06,1,1,1.04
2024-06-10 19:30:00,2024-06-10 20:00:00,142,135.78,1,1,1.04
2024-06-10 20:00:00,2024-06-10 20:30:00,137,135.4,1,1,1.04
2024-06-10 20:30:00,2024-06-10 21:00:00,144,135.1,1,1,1.04
2024-06-10 21:00:00,2024-06-10 21:30:00,151,134.94,1,1,1.04
2024-06-10 21:30:00,2024-06-10 22:00:00,147,135.01,1,1,1.04
2024-06-10 22:00:00,2024-06-10 22:30:00,145,135.25,1,1,1.04
2024-06-10 22:30:00,2024-06-10 23:00:00,145,135.5,1,0,1.04
2024-06-10 23:00:00,2024-06-10 23:30:00,141,135.79,1,1,1.04
2024-06-10 23:30:00,2024-06-11 00:00:00,138,136.07,1,1,1.04
2024-06-11 00:00:00,2024-06-11 00:30:00,137,136.45,1,1,1.04
2024-06-11 00:30:00,2024-06-11 01:00:00,140,136.88,1,1,1.04
2024-06-11 01:00:00,2024-06-11 01:30:00,140,137.4,1,1,1.04
2024-06-11 01:30:00,2024-06-11 02:00:00,147,138.0,1,1,1.04
2024-06-11 02:00:00,2024-06-11 02:30:00,150,138.57,1,1,1.04
2024-06-11 02:30:00,2024-06-11 03:00:00,152,139.07,1,1,1.04
2024-06-11 03:00:00,2024-06-11 03:30:00,151,139.47,1,1,1.04
2024-06-11 03:30:00,2024-06-11 04:00:00,152,139.86,1,0,1.04
2024-06-11 04:00:00,2024-06-11 04:30:00,153,140.31,1,1,1.04
2024-06-11 04:30:00,2024-06-11 05:00:00,153,140.74,1,1,1.04
2024-06-11 05:00:00,2024-06-11 05:30:00,138,141.03,1,1,1.04
2024-06-11 05:30:00,2024-06-11 06:00:00,134,141.25,1,1,1.04
2024-06-11 06:00:00,2024-06-11 06:30:00,130,141.46,1,1,1.04
2024-06-11 06:30:00,2024-06-11 07:00:00,121,141.52,1,1,1.04
2024-06-11 07:00:00,2024-06-11 07:30:00,107,141.4,1,1,1.04
2024-06-11 07:30:00,2024-06-11 08:00:00,93,141.15,1,1,1.04
2024-06-11 08:00:00,2024-06-11 08:30:00,79,140.8,1,1,1.04
2024-06-11 08:30:00,2024-06-11 09:00:00,77,140.58,1,0,1.04
2024-06-11 09:00:00,2024-06-11 09:30:00,76,140.23,1,1,1.04
2024-06-11 09:30:00,2024-06-11 10:00:00,72,139.98,1,1,1.04
2024-06-11 10:00:00,2024-06-11 10:30:00,75,139.83,1,1,1.04
2024-06-11 10:30:00,2024-06-11 11:00:00,78,139.76,1,1,1.04
2024-06-11 11:00:00,2024-06-11 11:30:00,75,139.63,1,1,0.91
2024-06-11 11:30:00,2024-06-11 12:00:00,69,139.37,1,1,0.91
2024-06-11 12:00:00,2024-06-11 12:30:00,75,139.07,1,1,0.91
2024-06-11 12:30:00,2024-06-11 13:00:00,68,138.49,1,1,0.91
2024-06-11 13:00:00,2024-06-11 13:30:00,69,137.89,1,1,0.91
2024-06-11 13:30:00,2024-06-11 14:00:00,73,137.61,1,0,0.9
2024-06-11 14:00:00,2024-06-11 14:30:00,81,137.34,1,1,0.9
2024-06-11 14:30:00,2024-06-11 15:00:00,89,137.06,1,1,0.9
2024-06-11 15:00:00,2024-06-11 15:30:00,107,136.91,1,1,0.9
2024-06-11 15:30:00,2024-06-11 16:00:00,125,136.84,1,1,0.9
2024-06-11 16:00:00,2024-06-11 16:30:00,158,136.88,1,1,0.9
2024-06-11 16:30:00,2024-06-11 17:00:00,180,136.93,1,1,0.9
2024-06-11 17:00:00,2024-06-11 17:30:00,168,136.49,1,1,0.9
2024-06-11 17:30:00,2024-06-11 18:00:00,175,135.89,1,1,0.9
2024-06-11 18:00:00,2024-06-11 18:30:00,180,135.07,1,1,0.9
2024-06-11 18:30:00,2024-06-11 19:00:00,186,134.24,1,0,0.9
2024-06-11 19:00:00,2024-06-11 19:30:00,190,133.44,1,1,0.9
2024-06-11 19:30:00,2024-06-11 20:00:00,208,132.71,1,1,0.9
2024-06-11 20:00:00,2024-06-11 20:30:00,211,131.94,1,1,0.9
2024-06-11 20:30:00,2024-06-11 21:00:00,208,131.14,1,1,0.9
2024-06-11 21:00:00,2024-06-11 21:30:00,219,130.38,1,1,0.9
2024-06-11 21:30:00,2024-06-11 22:00:00,213,129.63,1,1,0.9
2024-06-11 22:00:00,2024-06-11 22:30:00,198,128.88,1,12,1.01
2024-06-11 22:30:00,2024-06-11 23:00:00,264,129.15,1,1,1.01
2024-06-12 10:00:00,2024-06-12 10:30:00,295,129.87,1,1,1.01
2024-06-12 10:30:00,2024-06-12 11:00:00,295,130.82,1,1,1.02
2024-06-12 11:00:00,2024-06-12 11:30:00,304,131.98,1,1,1.02
2024-06-12 11:30:00,2024-06-12 12:00:00,300,133.12,1,1,1.02
2024-06-12 12:00:00,2024-06-12 12:30:00,301,134.34,1,1,1.02
2024-06-12 12:30:00,2024-06-12 13:00:00,281,135.4,1,1,1.02
2024-06-12 13:00:00,2024-06-12 13:30:00,288,136.49,1,1,1.02
2024-06-12 13:30:00,2024-06-12 14:00:00,292,137.66,1,1,1.02
2024-06-12 14:00:00,2024-06-12 14:30:00,300,138.91,1,1,1.02
2024-06-12 14:30:00,2024-06-12 15:00:00,315,140.31,1,1,1.02
2024-06-12 15:00:00,2024-06-12 15:30:00,317,141.8,1,1,1.02
2024-06-12 15:30:00,2024-06-12 16:00:00,323,143.4,1,0,1.02
2024-06-12 16:00:00,2024-06-12 16:30:00,316,144.93,1,1,1.02
2024-06-12 16:30:00,2024-06-12 17:00:00,318,146.55,1,1,1.02
2024-06-12 17:00:00,2024-06-12 17:30:00,319,148.19,1,1,1.02
2024-06-12 17:30:00,2024-06-12 18:00:00,325,149.91,1,1,1.02
2024-06-12 18:00:00,2024-06-12 18:30:00,327,151.74,1,1,1.02
2024-06-12 18:30:00,2024-06-12 19:00:00,331,153.76,1,1,1.02
2024-06-12 19:00:00,2024-06-12 19:30:00,336,155.87,1,1,1.02
2024-06-12 19:30:00,2024-06-12 20:00:00,340,158.08,1,1,1.02
2024-06-12 20:00:00,2024-06-12 20:30:00,336,160.31,1,1,1.02
2024-06-12 20:30:00,2024-06-12 21:00:00,343,162.69,1,0,1.02
2024-06-12 21:00:00,2024-06-12 21:30:00,339,165.13,1,1,1.02
2024-06-12 21:30:00,2024-06-12 22:00:00,331,167.67,1,1,1.02
2024-06-12 22:00:00,2024-06-12 22:30:00,326,170.29,1,1,1.02
2024-06-12 22:30:00,2024-06-12 23:00:00,322,172.88,1,1,1.02
2024-06-12 23:00:00,2024-06-12 23:30:00,316,175.45,1,1,1.02
2024-06-12 23:30:00,2024-06-13 00:00:00,294,177.79,1,1,1.02
2024-06-13 00:00:00,2024-06-13 00:30:00,293,180.17,1,1,1.02
2024-06-13 00:30:00,2024-06-13 01:00:00,297,182.55,1,1,1.02
2024-06-13 01:00:00,2024-06-13 01:30:00,271,184.7,1,1,1.02
2024-06-13 01:30:00,2024-06-13 02:00:00,293,187.05,1,0,1.02
2024-06-13 02:00:00,2024-06-13 02:30:00,296,189.42,1,1,1.02
2024-06-13 02:30:00,2024-06-13 03:00:00,302,191.86,1,1,1.02
2024-06-13 03:00:00,2024-06-13 03:30:00,299,194.18,1,1,1.02
2024-06-13 03:30:00,2024-06-13 04:00:00,298,196.51,1,1,1.02
2024-06-13 04:00:00,2024-06-13 04:30:00,302,198.89,1,1,1.02
2024-06-13 04:30:00,2024-06-13 05:00:00,278,200.88,1,1,1.02
2024-06-13 05:00:00,2024-06-13 05:30:00,300,203.0,1,1,1.02
2024-06-13 05:30:00,2024-06-13 06:00:00,302,205.06,1,1,1.02
2024-06-13 06:00:00,2024-06-13 06:30:00,289,206.88,1,1,1.02
2024-06-13 06:30:00,2024-06-13 07:00:00,267,208.35,1,0,1.02
2024-06-13 07:00:00,2024-06-13 07:30:00,239,209.45,1,1,1.02
2024-06-13 07:30:00,2024-06-13 08:00:00,225,210.46,1,1,1.02
2024-06-13 08:00:00,2024-06-13 08:30:00,208,211.23,1,1,1.02
2024-06-13 08:30:00,2024-06-13 09:00:00,200,211.81,1,1,1.02
2024-06-13 09:00:00,2024-06-13 09:30:00,179,212.23,1,1,1.02
2024-06-13 09:30:00,2024-06-13 10:00:00,160,212.39,1,1,1.02
2024-06-13 10:00:00,2024-06-13 10:30:00,124,212.12,1,1,1.02
2024-06-13 10:30:00,2024-06-13 11:00:00,99,211.64,1,1,1.02
2024-06-13 11:00:00,2024-06-13 11:30:00,96,211.15,1,1,1.02
2024-06-13 11:30:00,2024-06-13 12:00:00,94,210.64,1,0,1.02
2024-06-13 12:00:00,2024-06-13 12:30:00,158,210.81,1,1,1.02
2024-06-13 12:30:00,2024-06-13 13:00:00,147,210.9,1,1,1.02
2024-06-13 13:00:00,2024-06-13 13:30:00,142,210.95,1,1,1.02
2024-06-13 13:30:00,2024-06-13 14:00:00,95,210.5,1,1,1.02
2024-06-13 14:00:00,2024-06-13 14:30:00,99,210.09,1,1,1.02
2024-06-13 14:30:00,2024-06-13 15:00:00,99,209.61,1,1,1.02
2024-06-13 15:00:00,2024-06-13 15:30:00,103,209.14,1,1,1.02
2024-06-13 15:30:00,2024-06-13 16:00:00,146,209.08,1,1,1.02
2024-06-13 16:00:00,2024-06-13 16:30:00,156,209.13,1,1,1.02
2024-06-13 16:30:00,2024-06-13 17:00:00,159,209.2,1,0,1.02
2024-06-13 17:00:00,2024-06-13 17:30:00,148,209.15,1,1,1.02
2024-06-13 17:30:00,2024-06-13 18:00:00,145,209.07,1,1,1.02
2024-06-13 18:00:00,2024-06-13 18:30:00,137,209.06,1,1,1.02
2024-06-13 18:30:00,2024-06-13 19:00:00,140,209.12,1,1,1.02
2024-06-13 19:00:00,2024-06-13 19:30:00,136,209.18,1,1,1.02
2024-06-13 19:30:00,2024-06-13 20:00:00,128,209.25,1,1,1.02
2024-06-13 20:00:00,2024-06-13 20:30:00,106,209.24,1,1,1.02
2024-06-13 20:30:00,2024-06-13 21:00:00,111,209.42,1,1,1.02
2024-06-13 21:00:00,2024-06-13 21:30:00,95,209.58,1,1,1.02
2024-06-13 21:30:00,2024-06-13 22:00:00,73,209.54,1,0,1.02
2024-06-13 22:00:00,2024-06-13 22:30:00,67,209.45,1,1,1.02
2024-06-13 22:30:00,2024-06-13 23:00:00,70,209.43,1,1,1.02
2024-06-13 23:00:00,2024-06-13 23:30:00,69,209.37,1,1,1.02
2024-06-13 23:30:00,2024-06-14 00:00:00,80,209.39,1,1,1.02
2024-06-14 00:00:00,2024-06-14 00:30:00,85,209.49,1,1,1.02
2024-06-14 00:30:00,2024-06-14 01:00:00,96,209.76,1,1,1.02
2024-06-14 01:00:00,2024-06-14 01:30:00,94,209.95,1,1,1.02
2024-06-14 01:30:00,2024-06-14 02:00:00,90,210.17,1,1,1.02
2024-06-14 02:00:00,2024-06-14 02:30:00,89,210.37,1,1,1.02
2024-06-14 02:30:00,2024-06-14 03:00:00,88,210.52,1,0,1.02
2024-06-14 03:00:00,2024-06-14 03:30:00,90,210.61,1,1,1.02
2024-06-14 03:30:00,2024-06-14 04:00:00,89,210.61,1,1,1.02
2024-06-14 04:00:00,2024-06-14 04:30:00,95,210.49,1,1,1.02
2024-06-14 04:30:00,2024-06-14 05:00:00,102,210.26,1,1,1.02
2024-06-14 05:00:00,2024-06-14 05:30:00,126,209.94,1,1,1.02
2024-06-14 05:30:00,2024-06-14 06:00:00,121,209.35,1,1,1.02
2024-06-14 06:00:00,2024-06-14 06:30:00,124,208.91,1,1,1.02
2024-06-14 06:30:00,2024-06-14 07:00:00,113,208.29,1,1,1.02
2024-06-14 07:00:00,2024-06-14 07:30:00,123,207.72,1,1,1.02
2024-06-14 07:30:00,2024-06-14 08:00:00,125,207.11,1,0,1.02
2024-06-14 08:00:00,2024-06-14 08:30:00,126,206.47,1,1,1.02
2024-06-14 08:30:00,2024-06-14 09:00:00,122,205.61,1,1,1.02
2024-06-14 09:00:00,2024-06-14 09:30:00,118,204.68,1,1,1.02
2024-06-14 09:30:00,2024-06-14 10:00:00,126,203.86,1,1,1.02
2024-06-14 10:00:00,2024-06-14 10:30:00,129,202.96,1,1,1.02
2024-06-14 10:30:00,2024-06-14 11:00:00,118,202.01,1,1,1.02
2024-06-14 11:00:00,2024-06-14 11:30:00,102,201.05,1,1,0.91
2024-06-14 11:30:00,2024-06-14 12:00:00,87,199.28,1,1,0.91
2024-06-14 12:00:00,2024-06-14 12:30:00,89,197.22,1,1,0.91
2024-06-14 12:30:00,2024-06-14 13:00:00,90,195.17,1,0,0.9
2024-06-14 13:00:00,2024-06-14 13:30:00,83,192.96,1,1,0.9
2024-06-14 13:30:00,2024-06-14 14:00:00,87,190.83,1,1,0.9
2024-06-14 14:00:00,2024-06-14 14:30:00,98,188.8,1,1,0.9
2024-06-14 14:30:00,2024-06-14 15:00:00,103,187.02,1,1,0.9
2024-06-14 15:00:00,2024-06-14 15:30:00,115,185.29,1,1,0.9
2024-06-14 15:30:00,2024-06-14 16:00:00,134,183.71,1,1,0.9
2024-06-14 16:00:00,2024-06-14 16:30:00,157,182.28,1,1,0.9
2024-06-14 16:30:00,2024-06-14 17:00:00,187,181.0,1,1,0.9
2024-06-14 17:00:00,2024-06-14 17:30:00,213,179.96,1,1,0.9
2024-06-14 17:30:00,2024-06-14 18:00:00,225,178.98,1,0,0.9
2024-06-14 18:00:00,2024-06-14 18:30:00,222,178.04,1,1,0.9
2024-06-14 18:30:00,2024-06-14 19:00:00,239,177.25,1,1,0.9
2024-06-14 19:00:00,2024-06-14 19:30:00,251,176.57,1,1,0.9
2024-06-14 19:30:00,2024-06-14 20:00:00,249,175.81,1,1,0.9
2024-06-14 20:00:00,2024-06-14 20:30:00,267,175.21,1,1,0.9
2024-06-14 20:30:00,2024-06-14 21:00:00,259,174.49,1,1,0.9
2024-06-14 21:00:00,2024-06-14 21:30:00,250,173.63,1,1,0.9
2024-06-14 21:30:00,2024-06-14 22:00:00,229,172.52,1,1,0.9
2024-06-14 22:00:00,2024-06-14 22:30:00,217,171.33,1,1,0.9
2024-06-14 22:30:00,2024-06-14 23:00:00,198,169.88,1,0,0.9
2024-06-14 23:00:00,2024-06-14 23:30:00,184,168.33,1,1,0.9
2024-06-14 23:30:00,2024-06-15 00:00:00,162,166.64,1,1,0.9
2024-06-14 23:30:00,2024-06-15 00:00:00,162,165.0,1,1,0.9
2024-06-15 00:00:00,2024-06-15 00:30:00,151,163.29,1,1,0.9
2024-06-15 00:30:00,2024-06-15 01:00:00,150,161.63,1,1,0.9
2024-06-15 01:00:00,2024-06-15 01:30:00,160,160.29,1,1,0.9
2024-06-15 01:30:00,2024-06-15 02:00:00,156,158.92,1,1,0.9
2024-06-15 02:00:00,2024-06-15 02:30:00,164,157.59,1,1,0.9
2024-06-15 02:30:00,2024-06-15 03:00:00,171,156.59,1,1,0.9
2024-06-15 03:00:00,2024-06-15 03:30:00,167,155.33,1,0,0.9
2024-06-15 03:30:00,2024-06-15 04:00:00,163,154.0,1,1,0.9
2024-06-15 04:00:00,2024-06-15 04:30:00,166,152.64,1,1,0.9
2024-06-15 04:30:00,2024-06-15 05:00:00,164,151.29,1,1,0.9
2024-06-15 05:00:00,2024-06-15 05:30:00,148,149.79,1,1,0.9
2024-06-15 05:30:00,2024-06-15 06:00:00,127,148.04,1,1,0.9
2024-06-15 06:00:00,2024-06-15 06:30:00,120,146.46,1,1,0.9
2024-06-15 06:30:00,2024-06-15 07:00:00,117,144.63,1,1,0.9
2024-06-15 07:00:00,2024-06-15 07:30:00,104,142.65,1,1,0.9
2024-06-15 07:30:00,2024-06-15 08:00:00,108,140.84,1,1,0.9
2024-06-15 08:00:00,2024-06-15 08:30:00,107,139.24,1,0,0.9
2024-06-15 08:30:00,2024-06-15 09:00:00,106,137.91,1,1,0.9
2024-06-15 09:00:00,2024-06-15 09:30:00,107,136.73,1,1,0.9
2024-06-15 09:30:00,2024-06-15 10:00:00,139,136.04,1,1,0.9
2024-06-15 10:00:00,2024-06-15 10:30:00,138,135.42,1,1,0.9
2024-06-15 10:30:00,2024-06-15 11:00:00,165,135.28,1,15,1.04
2024-06-15 11:00:00,2024-06-15 11:30:00,176,135.44,1,1,1.04
2024-06-15 11:30:00,2024-06-15 12:00:00,210,136.3,1,1,1.04
2024-06-15 12:00:00,2024-06-15 12:30:00,201,137.32,1,1,1.04
2024-06-15 12:30:00,2024-06-15 13:00:00,178,138.14,1,1,1.04
2024-06-15 13:00:00,2024-06-15 13:30:00,177,138.97,1,1,1.05
2024-06-15 13:30:00,2024-06-15 14:00:00,168,139.07,1,1,1.05
2024-06-15 14:00:00,2024-06-15 14:30:00,177,139.37,1,1,1.05
2024-06-15 14:30:00,2024-06-15 15:00:00,188,139.83,1,1,1.05
2024-06-15 15:00:00,2024-06-15 15:30:00,197,140.85,1,1,1.05
2024-06-15 15:30:00,2024-06-15 16:00:00,202,141.88,1,1,1.05
2024-06-15 16:00:00,2024-06-15 16:30:00,211,143.0,1,1,1.05
2024-06-15 16:30:00,2024-06-15 17:00:00,211,144.08,1,1,1.05
2024-06-15 17:00:00,2024-06-15 17:30:00,211,144.73,1,1,1.05
2024-06-15 17:30:00,2024-06-15 18:00:00,205,145.22,1,1,1.05
2024-06-15 18:00:00,2024-06-15 18:30:00,213,145.76,1,0,1.05
2024-06-15 18:30:00,2024-06-15 19:00:00,221,146.49,1,1,1.05
2024-06-15 19:00:00,2024-06-15 19:30:00,232,147.36,1,1,1.05
2024-06-15 19:30:00,2024-06-15 20:00:00,240,148.39,1,1,1.05
2024-06-15 20:00:00,2024-06-15 20:30:00,239,149.38,1,1,1.05
2024-06-15 20:30:00,2024-06-15 21:00:00,231,150.33,1,1,1.05
2024-06-15 21:00:00,2024-06-15 21:30:00,202,151.07,1,1,1.05
2024-06-15 21:30:00,2024-06-15 22:00:00,174,151.75,1,1,1.05
2024-06-15 22:00:00,2024-06-15 22:30:00,144,152.08,1,1,1.05
2024-06-15 22:30:00,2024-06-15 23:00:00,134,152.47,1,1,1.05
2024-06-15 23:00:00,2024-06-15 23:30:00,137,153.11,1,0,1.05
2024-06-15 23:30:00,2024-06-16 00:00:00,117,153.61,1,1,1.05
2024-06-16 00:00:00,2024-06-16 00:30:00,120,154.11,1,1,1.05
2024-06-16 00:30:00,2024-06-16 01:00:00,125,154.67,1,1,1.05
2024-06-16 01:00:00,2024-06-16 01:30:00,123,155.1,1,1,1.05
2024-06-16 01:30:00,2024-06-16 02:00:00,110,155.35,1,1,1.05
2024-06-16 02:00:00,2024-06-16 02:30:00,107,155.46,1,1,1.05
2024-06-16 02:30:00,2024-06-16 03:00:00,106,155.58,1,1,1.05
2024-06-16 03:00:00,2024-06-16 03:30:00,106,155.74,1,1,1.05
2024-06-16 03:30:00,2024-06-16 04:00:00,104,155.89,1,1,1.05
2024-06-16 04:00:00,2024-06-16 04:30:00,112,156.13,1,0,1.05
2024-06-16 04:30:00,2024-06-16 05:00:00,110,156.33,1,1,1.05
2024-06-16 05:00:00,2024-06-16 05:30:00,107,156.51,1,1,1.05
2024-06-16 05:30:00,2024-06-16 06:00:00,111,156.67,1,1,1.05
2024-06-16 06:00:00,2024-06-16 06:30:00,113,156.78,1,1,1.05
2024-06-16 06:30:00,2024-06-16 07:00:00,110,156.62,1,1,1.05
2024-06-16 07:00:00,2024-06-16 07:30:00,109,156.5,1,1,1.05
2024-06-16 07:30:00,2024-06-16 08:00:00,100,156.26,1,1,1.05
2024-06-16 08:00:00,2024-06-16 08:30:00,93,156.06,1,1,1.05
2024-06-16 08:30:00,2024-06-16 09:00:00,91,155.74,1,1,1.05
2024-06-16 09:00:00,2024-06-16 09:30:00,91,155.4,1,0,1.05
2024-06-16 09:30:00,2024-06-16 10:00:00,94,155.08,1,1,1.05
2024-06-16 10:00:00,2024-06-16 10:30:00,92,154.78,1,1,1.05
2024-06-16 10:30:00,2024-06-16 11:00:00,91,154.51,1,1,1.05
2024-06-16 11:00:00,2024-06-16 11:30:00,87,154.12,1,1,1.05
2024-06-16 11:30:00,2024-06-16 12:00:00,83,153.66,1,1,1.05
2024-06-16 12:00:00,2024-06-16 12:30:00,76,153.24,1,1,1.05
2024-06-16 12:30:00,2024-06-16 13:00:00,81,153.03,1,1,1.05
2024-06-16 13:00:00,2024-06-16 13:30:00,74,152.9,1,1,1.05
2024-06-16 13:30:00,2024-06-16 14:00:00,75,152.76,1,1,1.05
2024-06-16 14:00:00,2024-06-16 14:30:00,75,152.61,1,0,1.05
2024-06-16 14:30:00,2024-06-16 15:00:00,81,152.59,1,1,1.05
2024-06-16 15:00:00,2024-06-16 15:30:00,93,152.65,1,1,1.05
2024-06-16 15:30:00,2024-06-16 16:00:00,103,152.7,1,1,1.05
2024-06-16 16:00:00,2024-06-16 16:30:00,122,152.89,1,1,1.05
2024-06-16 16:30:00,2024-06-16 17:00:00,154,153.28,1,1,1.05
2024-06-16 17:00:00,2024-06-16 17:30:00,162,153.56,1,1,1.05
2024-06-16 17:30:00,2024-06-16 18:00:00,182,153.81,1,1,1.05
2024-06-16 18:00:00,2024-06-16 18:30:00,186,153.8,1,1,1.05
2024-06-16 18:30:00,2024-06-16 19:00:00,191,153.58,1,1,1.05
2024-06-16 19:00:00,2024-06-16 19:30:00,207,153.4,1,0,1.05
2024-06-16 19:30:00,2024-06-16 20:00:00,212,153.3,1,1,1.05
2024-06-16 20:00:00,2024-06-16 20:30:00,211,153.02,1,1,1.05
2024-06-16 20:30:00,2024-06-16 21:00:00,193,152.44,1,1,1.05
2024-06-16 21:00:00,2024-06-16 21:30:00,188,151.83,1,1,1.05
2024-06-16 21:30:00,2024-06-16 22:00:00,154,150.7,1,1,1.05
2024-06-16 22:00:00,2024-06-16 22:30:00,143,149.54,1,1,1.05
2024-06-16 22:30:00,2024-06-16 23:00:00,135,148.39,1,1,1.05
2024-06-16 23:00:00,2024-06-16 23:30:00,130,147.4,1,1,1.05
2024-06-16 23:30:00,2024-06-17 00:00:00,131,146.54,1,1,1.05
2024-06-17 00:00:00,2024-06-17 00:30:00,128,145.84,1,0,1.05
2024-06-17 00:30:00,2024-06-17 01:00:00,137,145.37,1,1,1.05
2024-06-17 01:00:00,2024-06-17 01:30:00,134,145.09,1,1,1.05
2024-06-17 01:30:00,2024-06-17 02:00:00,141,144.88,1,1,1.05
2024-06-17 02:00:00,2024-06-17 02:30:00,139,144.76,1,1,1.05
2024-06-17 02:30:00,2024-06-17 03:00:00,130,144.56,1,1,1.05
2024-06-17 03:00:00,2024-06-17 03:30:00,134,144.3,1,1,1.05
2024-06-17 03:30:00,2024-06-17 04:00:00,141,144.15,1,1,1.05
2024-06-17 04:00:00,2024-06-17 04:30:00,160,144.11,1,8,1.12
2024-06-17 04:30:00,2024-06-17 05:00:00,171,144.11,1,1,1.12
2024-06-17 05:00:00,2024-06-17 05:30:00,200,144.44,1,1,1.13
