unix_timestamp,Agile Import price (p/kWh),Agile Export price (p/kWh),Asset_load,New_asset_load,New_asset_load_rolling,Carbon Intensity,Carbon Optimised Emission,Carbon Unoptimised Emission,Carbon Optimised Cost Savings,Price Optimised Cost,Price Unoptimised Cost,Price Optimised Emission Savings
1718195400,17.64,8.68,1,1,0.9,293.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718197200,16.84,8.32,1,1,0.9,297.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718199000,17.01,8.39,1,1,0.9,271.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718200800,16.14,8.0,1,0,0.9,293.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718202600,18.12,8.89,1,1,0.9,296.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718204400,31.33,14.49,1,1,0.9,302.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718206200,33.6,15.51,1,1,0.9,299.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718208000,31.84,14.72,1,1,0.9,298.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718209800,33.14,15.3,1,1,0.9,302.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718211600,35.7,16.45,1,1,0.9,278.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718213400,35.7,16.45,1,1,0.9,300.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718215200,25.2,12.06,1,1,0.9,302.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718217000,24.89,11.92,1,1,0.9,289.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718218800,24.15,11.59,1,0,0.9,267.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718220600,23.44,11.27,1,1,0.9,239.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718222400,23.14,11.14,1,1,0.9,225.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718224200,21.19,10.26,1,1,0.9,208.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718226000,19.3,9.42,1,1,0.9,200.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718227800,17.43,8.58,1,1,0.9,179.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718229600,17.85,8.77,1,1,0.9,160.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718231400,18.9,9.24,1,1,0.9,124.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718233200,16.7,8.25,1,1,0.9,99.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718235000,16.09,7.98,1,1,0.9,96.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718236800,16.04,7.96,1,0,0.9,94.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718238600,15.96,7.92,1,1,0.9,158.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718240400,15.75,7.83,1,1,0.9,147.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718242200,15.2,7.59,1,1,0.9,142.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718244000,15.31,7.63,1,1,0.9,95.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718245800,14.28,7.17,1,1,0.9,99.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718247600,16.07,7.97,1,1,0.9,99.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718249400,15.54,7.74,1,1,0.9,103.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718251200,14.76,7.39,1,1,0.9,146.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718253000,15.6,7.76,1,1,0.9,156.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718254800,18.9,9.24,1,0,0.9,159.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718256600,20.5,9.95,1,1,0.9,148.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718258400,18.73,9.16,1,1,0.9,145.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718260200,20.58,9.99,1,1,0.9,137.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718262000,19.47,9.49,1,1,0.9,140.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718263800,18.94,9.26,1,1,0.9,136.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718265600,19.36,9.45,1,1,0.9,128.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718267400,18.9,9.24,1,1,0.9,106.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718269200,17.64,8.68,1,1,0.9,111.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718271000,17.01,8.39,1,1,0.9,95.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718272800,17.68,8.69,1,0,0.9,73.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718274600,17.79,8.74,1,1,0.9,67.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718276400,16.38,8.11,1,1,0.9,70.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718278200,16.34,8.09,1,1,0.9,69.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718280000,15.5,7.72,1,1,0.9,80.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718281800,14.74,7.38,1,1,0.9,85.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718283600,13.78,6.95,1,1,0.9,96.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718285400,13.61,6.87,1,1,0.9,94.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718287200,13.27,6.72,1,1,0.9,90.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718289000,14.07,7.08,1,1,0.9,89.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718290800,28.14,13.07,1,0,0.9,88.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718292600,29.3,13.58,1,1,0.9,90.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718294400,33.39,15.42,1,1,0.9,89.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718296200,33.39,15.42,1,1,0.9,95.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718298000,35.72,16.46,1,1,0.9,102.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718299800,34.92,16.1,1,1,0.9,126.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718301600,20.18,9.81,1,1,0.9,121.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718303400,18.9,9.24,1,1,0.9,124.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718305200,20.33,9.88,1,1,0.9,113.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718307000,17.66,8.69,1,1,0.9,123.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718308800,17.24,8.5,1,0,0.9,125.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718310600,15.81,7.86,1,1,0.9,126.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718312400,14.47,7.26,1,1,0.9,122.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718314200,9.28,4.93,1,1,0.9,118.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718316000,11.76,6.04,1,1,0.9,126.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718317800,8.55,4.61,1,1,0.9,129.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718319600,8.19,4.45,1,1,0.9,118.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718321400,8.19,4.45,1,1,0.9,102.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718323200,6.72,3.79,1,11,1.0,87.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718325000,7.83,4.29,1,1,1.0,89.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718326800,7.77,4.26,1,0,1.0,90.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718328600,7.18,3.99,1,1,1.0,83.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718330400,7.5,4.14,1,1,1.0,87.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718332200,7.67,4.21,1,1,1.0,98.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718334000,8.22,4.46,1,1,1.0,103.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718335800,8.29,4.49,1,1,1.0,115.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718337600,9.24,4.92,1,1,1.0,134.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718339400,10.85,5.64,1,1,1.0,157.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718341200,10.78,5.61,1,1,1.0,187.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718343000,18.69,9.15,1,1,1.0,213.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718344800,18.27,8.96,1,0,1.0,225.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718346600,19.95,9.71,1,1,1.0,222.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718348400,18.27,8.96,1,1,1.0,239.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718350200,18.82,9.2,1,1,1.0,251.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718352000,19.32,9.43,1,1,1.0,249.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718353800,18.82,9.2,1,1,1.0,267.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718355600,19.28,9.41,1,1,1.0,259.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718357400,18.9,9.24,1,1,1.0,250.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718359200,18.9,9.24,1,1,1.0,229.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718361000,18.9,9.24,1,1,1.0,217.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718362800,18.48,9.05,1,0,1.0,198.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718364600,17.51,8.62,1,1,1.0,184.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718366400,17.01,8.39,1,1,1.0,162.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718368200,15.81,7.86,1,1,1.0,162.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718370000,13.65,6.89,1,1,1.0,151.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718371800,13.96,7.03,1,1,1.0,150.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718373600,12.39,6.33,1,1,1.0,160.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718375400,13.44,6.8,1,1,1.0,156.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718377200,27.22,12.65,1,1,1.0,164.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718379000,29.61,13.72,1,1,1.0,171.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718380800,29.82,13.82,1,0,1.0,167.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718382600,31.92,14.76,1,1,1.0,163.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718384400,33.6,15.51,1,1,1.0,166.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718386200,33.6,15.51,1,1,1.0,164.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718388000,22.3,10.76,1,1,1.0,148.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718389800,22.05,10.65,1,1,1.0,127.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718391600,21.08,10.22,1,1,1.0,120.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718393400,21.0,10.18,1,1,1.0,117.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718395200,19.95,9.71,1,1,1.0,104.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718397000,18.9,9.24,1,1,1.0,108.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718398800,18.05,8.86,1,0,1.0,107.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718400600,16.8,8.3,1,1,1.0,106.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718402400,21.95,10.6,1,1,1.0,107.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718404200,20.5,9.95,1,1,1.0,139.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718406000,18.86,9.22,1,1,1.0,138.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718407800,17.18,8.47,1,1,1.0,165.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718409600,15.58,7.75,1,1,1.0,176.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718411400,15.9,7.9,1,1,1.0,210.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718413200,14.99,7.49,1,1,1.0,201.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718415000,13.88,6.99,1,1,1.0,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718416800,13.44,6.8,1,0,1.0,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718418600,12.83,6.52,1,1,1.0,168.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718420400,13.96,7.03,1,1,1.0,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718422200,13.44,6.8,1,1,1.0,188.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718424000,13.44,6.8,1,1,1.0,197.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718425800,13.1,6.65,1,1,1.0,202.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718427600,14.07,7.08,1,1,1.0,211.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718429400,16.23,8.05,1,1,1.0,211.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718431200,16.17,8.02,1,1,1.0,211.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718433000,17.22,8.49,1,1,1.0,205.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718434800,18.87,9.23,1,0,1.0,213.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718436600,19.32,9.43,1,1,1.0,221.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718438400,19.95,9.71,1,1,1.0,232.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718440200,19.99,9.73,1,1,1.0,240.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718442000,19.82,9.65,1,1,1.0,239.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718443800,19.47,9.49,1,1,1.0,231.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718445600,16.8,8.3,1,1,1.0,202.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718447400,16.38,8.11,1,1,1.0,174.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718449200,15.75,7.83,1,1,1.0,144.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718451000,14.83,7.42,1,1,1.0,134.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718452800,13.65,6.89,1,0,1.0,137.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718454600,12.66,6.45,1,1,1.0,117.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718456400,12.18,6.23,1,1,1.0,120.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718458200,11.97,6.14,1,1,1.0,125.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718460000,12.6,6.42,1,1,1.0,123.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718461800,12.66,6.45,1,1,1.0,110.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718463600,28.56,13.25,1,1,1.0,107.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718465400,30.93,14.32,1,1,1.0,106.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718467200,32.59,15.06,1,1,1.0,106.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718469000,34.44,15.89,1,1,1.0,104.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718470800,34.06,15.72,1,0,1.0,112.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718472600,34.17,15.76,1,1,1.0,110.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718474400,20.33,9.88,1,1,1.0,107.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718476200,20.37,9.9,1,1,1.0,111.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718478000,19.24,9.39,1,1,1.0,113.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718479800,18.94,9.26,1,1,1.0,110.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718481600,21.0,10.18,1,1,1.0,109.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718483400,18.9,9.24,1,1,1.0,100.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718485200,17.39,8.56,1,1,1.0,93.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718487000,14.18,7.12,1,1,1.0,91.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718488800,17.75,8.72,1,0,1.0,91.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718490600,17.22,8.49,1,1,1.0,94.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718492400,14.28,7.17,1,1,1.0,92.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718494200,10.75,5.59,1,1,1.0,91.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718496000,9.03,4.82,1,1,1.0,87.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718497800,11.84,6.08,1,1,1.0,83.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718499600,10.08,5.29,1,1,1.0,76.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718501400,6.3,3.6,1,1,1.0,81.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718503200,4.47,2.78,1,1,0.9,74.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718505000,4.07,2.6,1,2,0.91,75.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718506800,4.2,2.66,1,0,0.91,75.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718508600,2.1,1.72,1,1,0.91,81.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718510400,1.68,1.53,1,1,0.91,93.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718512200,1.47,1.44,1,21,1.11,103.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718514000,1.87,1.62,1,1,1.11,122.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718515800,2.46,1.88,1,1,1.11,154.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718517600,5.04,3.04,1,1,1.11,162.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718519400,9.39,4.98,1,1,1.11,182.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718521200,9.45,5.01,1,1,1.11,186.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718523000,10.92,5.67,1,1,1.11,191.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718524800,11.13,5.76,1,0,1.11,207.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718526600,12.39,6.33,1,1,1.11,212.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718528400,13.86,6.98,1,1,1.11,211.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718530200,13.84,6.97,1,1,1.11,193.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718532000,14.51,7.28,1,1,1.11,188.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718533800,14.38,7.22,1,1,1.11,154.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718535600,15.54,7.74,1,1,1.11,143.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718537400,14.15,7.12,1,1,1.11,135.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718539200,13.02,6.61,1,1,1.11,130.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718541000,11.55,5.95,1,1,1.11,131.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718542800,10.71,5.57,1,2,1.13,128.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718544600,11.55,5.95,1,1,1.13,137.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718546400,11.55,5.95,1,1,1.13,134.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718548200,13.84,6.97,1,1,1.13,141.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718550000,28.58,13.26,1,1,1.13,139.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718551800,30.49,14.12,1,1,1.13,130.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718553600,31.23,14.45,1,1,1.13,134.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718555400,32.66,15.09,1,1,1.13,141.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718557200,32.3,14.93,1,1,1.13,160.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718559000,32.13,14.85,1,1,1.13,171.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718560800,20.31,9.87,1,0,1.13,200.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718562600,20.75,10.07,1,1,1.13,199.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718564400,22.5,10.85,1,1,1.13,191.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718566200,20.79,10.09,1,1,1.13,198.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718568000,21.21,10.27,1,1,1.13,195.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718569800,20.37,9.9,1,1,1.13,195.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718571600,17.95,8.82,1,1,1.13,187.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718573400,16.27,8.06,1,1,1.13,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718575200,16.72,8.26,1,1,1.13,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718577000,16.8,8.3,1,1,1.13,173.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718578800,15.2,7.59,1,0,1.13,172.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718580600,14.53,7.28,1,1,1.13,181.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718582400,14.24,7.15,1,1,1.13,179.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718584200,14.28,7.17,1,1,1.13,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718586000,15.12,7.55,1,1,1.13,172.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718587800,14.57,7.3,1,1,1.13,181.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718589600,15.54,7.74,1,1,1.13,184.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718591400,14.87,7.44,1,1,1.13,182.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718593200,14.91,7.45,1,1,1.13,184.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718595000,14.91,7.45,1,1,1.13,197.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718596800,17.64,8.68,1,0,1.13,223.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718598600,18.1,8.88,1,1,1.13,237.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718600400,19.95,9.71,1,1,1.13,243.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718602200,21.63,10.46,1,1,1.13,241.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718604000,18.48,9.05,1,1,1.13,250.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718605800,22.05,10.65,1,1,1.13,266.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718607600,18.56,9.09,1,1,1.13,272.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718609400,18.02,8.85,1,1,1.13,273.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718611200,18.21,8.93,1,1,1.13,276.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718613000,17.72,8.71,1,1,1.13,270.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718614800,17.22,8.49,1,0,1.13,278.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718616600,15.75,7.83,1,1,1.13,274.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718618400,17.64,8.68,1,1,1.13,266.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718620200,17.3,8.53,1,1,1.13,254.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718622000,18.69,9.15,1,1,1.13,249.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718623800,18.27,8.96,1,1,1.13,240.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718625600,18.06,8.86,1,1,1.13,228.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718627400,16.59,8.21,1,1,1.13,226.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718629200,16.72,8.26,1,1,1.13,220.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718631000,16.17,8.02,1,1,1.13,212.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718632800,16.4,8.12,1,0,1.13,212.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718634600,16.59,8.21,1,1,1.13,216.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718636400,29.48,13.67,1,1,1.13,230.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718638200,31.29,14.48,1,1,1.13,230.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718640000,32.47,15.0,1,1,1.13,225.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718641800,33.75,15.58,1,1,1.13,227.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718643600,37.38,17.2,1,1,1.13,225.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718645400,37.8,17.39,1,1,1.13,229.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718647200,25.28,12.1,1,1,1.13,220.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718649000,25.03,11.98,1,1,1.13,216.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718650800,23.6,11.35,1,0,1.13,205.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718652600,23.33,11.22,1,1,1.13,199.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718654400,22.05,10.65,1,1,1.13,195.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
